gbifID,references,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,recordedBy,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,fieldNotes,eventRemarks,locality,verbatimLocality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,acceptedScientificName,level0Gid,level0Name,level1Name,level2Gid,level2Name
1986533732,https://www.inaturalist.org/observations/19299567,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/19299567,19299567,Bert Harris,,,,,,,,,,,,,,,,2018-12-29T15:57:55,4:57:55 PM,363,363,2018,12,29,Sat Dec 29 2018 15:57:55 GMT-0600 (CST),,,,,,"9750 Motter Dr, Athens, AL, US",34.73405,-87.143905,5,Quercus lyrata Walter,USA,United States,Alabama,USA.1.42_1,Limestone
1950033880,https://www.inaturalist.org/observations/4053088,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,http://www.inaturalist.org/observations/4053088,4053088,Paul Gugger,,,,,,,,,,,,,,,,2016-09-06T20:02:45,7:02:45 PM,250,250,2016,9,6,Tue Sep 06 2016 20:02:45 GMT-0400 (EDT),,,,,,"Rock Creek Park, Kensington, MD, US",39.012254,-77.090658,5,Quercus lyrata Walter,USA,United States,Maryland,USA.21.15_1,Montgomery
1950020561,https://www.inaturalist.org/observations/18970559,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/18970559,18970559,Chris Kneupper,"Overcup Oak found along CR-544C near the upper reaches of the main branch of Chocolate Bayou, south of Manvel TX. Magnificent large specimen! A quick inspection failed to find any acorns. County champ?",,,,,,,,,,,,,,,2018-12-11T11:42,12:42:00 PM,345,345,2018,12,11,2018/12/11 11:42 AM CST,,,,,,"Brazoria County, TX, USA",29.4225,-95.36036,5,Quercus lyrata Walter,USA,United States,Texas,USA.44.20_1,Brazoria
1950020453,https://www.inaturalist.org/observations/18970631,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/18970631,18970631,Chris Kneupper,"Overcup Oak found along CR-544C near the upper reaches of the main branch of Chocolate Bayou, south of Manvel TX. A quick inspection failed to find any acorns, perhaps since the tree grows in the middle of a drainage swale heading for the bayou, and recent heavy rains probably floated any away.",,,,,,,,,,,,,,,2018-12-11T11:58,12:58:00 PM,345,345,2018,12,11,2018/12/11 11:58 AM CST,,,,,,"Brazoria County, TX, USA",29.41805,-95.36107,5,Quercus lyrata Walter,USA,United States,Texas,USA.44.20_1,Brazoria
1950020247,https://www.inaturalist.org/observations/18970437,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/18970437,18970437,Chris Kneupper,"Overcup Oak found along CR-544C near the upper reaches of the main branch of Chocolate Bayou, south of Manvel TX. About a dozen acorns were found after a quick search, confirming the ID.",,,,,,,,,,,,,,,2018-12-11T11:36,12:36:00 PM,345,345,2018,12,11,2018/12/11 11:36 AM CST,,,,,,"Brazoria County, TX, USA",29.42186,-95.36038,5,Quercus lyrata Walter,USA,United States,Texas,USA.44.20_1,Brazoria
1920784717,https://www.inaturalist.org/observations/12852348,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/12852348,12852348,Janet Wright,"Bottomland forest floodplain. Small tree, not sure of ID but habitat right for Quercus lyrata.",,,,,,,,,,,,,,,2018-05-25T11:05,11:05:00 AM,145,145,2018,5,25,2018/05/25 11:05 AM CDT,,,,,,"Jackson, Mississippi, United States",30.567011,-88.626869,5,Quercus lyrata Walter,USA,United States,Mississippi,USA.25.30_1,Jackson
1920784061,https://www.inaturalist.org/observations/12509796,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/12509796,12509796,Janet Wright,"Bottomland forest, frequently flooded",,,,,,,,,,,,,,,2018-05-14T15:39,3:39:00 PM,134,134,2018,5,14,2018/05/14 3:39 PM CDT,,,,,,"Jackson County, MS, USA",30.566375,-88.625381,5,Quercus lyrata Walter,USA,United States,Mississippi,USA.25.30_1,Jackson
1890688384,https://www.inaturalist.org/observations/15117577,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/15117577,15117577,Janet Wright,"On beach road - all leaves are lobed, twigs & leaves glabrous, acorn nut almost completely covered by knobby cup",,,,,,,,,,,,,,,2018-08-04T16:46,4:46:00 PM,216,216,2018,8,4,2018/08/04 4:46 PM CDT,,,,,,"Jackson, Mississippi, United States",30.343172,-88.711669,5,Quercus lyrata Walter,USA,United States,Mississippi,USA.25.30_1,Jackson
1883466928,https://www.inaturalist.org/observations/13917064,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/13917064,13917064,Janet Wright,WardBayou w/MarkLaSalle - Quercus lyrata,,,,,,,,,,,,,,,2018-06-29T09:52,9:52:00 AM,180,180,2018,6,29,2018/06/29 9:52 AM CDT,,,,,,"Vancleave, MS 39565, USA",30.568036,-88.627472,5,Quercus lyrata Walter,USA,United States,Mississippi,USA.25.30_1,Jackson
1847591632,https://www.inaturalist.org/observations/12760339,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/12760339,12760339,theo_witsell,,,,,,,,,,,,,,,,2017-10-19T13:31:58,1:31:58 PM,292,292,2017,10,19,Thu Oct 19 2017 13:31:58 GMT-0500 (CDT),,,,,,"72206, Little Rock, AR, US",34.583655,-92.249938,5,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.60_1,Pulaski
1571065843,https://www.inaturalist.org/observations/5037941,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/5037941,5037941,Robert Gilson,,,,,,,,,,,,,,,,2017-02-01T11:39:23,11:39:23 AM,32,32,2017,2,1,Wed Feb 01 2017 11:39:23 GMT-0500 (EST),,,,,,"12222 Winget Rd, Charlotte, NC, US",35.130972,-81.004013,5,Quercus lyrata Walter,USA,United States,North Carolina,USA.34.60_1,Mecklenburg
1457582604,https://www.inaturalist.org/observations/4082790,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,http://www.inaturalist.org/observations/4082790,4082790,Paul Gugger,??,,,,,,,,,,,,,,,2016-09-09T18:18:42,5:18:42 PM,253,253,2016,9,9,Fri Sep 09 2016 18:18:42 GMT-0400 (EDT),,,,,,"Tuckahoe State Park, Ridgely, MD, US",38.967137,-75.938015,5,Quercus lyrata Walter,USA,United States,Maryland,USA.21.5_1,Caroline
1457578589,https://www.inaturalist.org/observations/2073254,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,http://www.inaturalist.org/observations/2073254,2073254,Eric Hunt,,,,,,,,,,,,,,,,2015-10-04T10:13:11,10:13:11 AM,277,277,2015,10,4,2015-10-04 10:13:11 AM CDT,,,,,,"Pulaski County, US-AR, US",34.820477,-92.459321,5,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.60_1,Pulaski
1453122321,https://www.inaturalist.org/observations/4279754,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,http://www.inaturalist.org/observations/4279754,4279754,Jack Spruill,Tree is approx 15 years old.,,,,,,,,,,,,,,,2016-10-05T18:22:50,5:22:50 PM,279,279,2016,10,5,Wed Oct 05 2016 18:22:50 GMT-0400 (EDT),,,,,,"1832 Corcus Ferry Rd, Hampstead, NC, US",34.359314,-77.680258,5,Quercus lyrata Walter,USA,United States,North Carolina,USA.34.71_1,Pender
1291664063,https://www.inaturalist.org/observations/3482182,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,http://www.inaturalist.org/observations/3482182,3482182,johngrego,,,,,,,,,,,,,,,,2016-06-19T10:34:41,9:34:41 AM,171,171,2016,6,19,Sun Jun 19 2016 10:34:41 GMT-0400 (EDT),,,,,,"29044, Eastover, SC, US",33.781437,-80.641405,5,Quercus lyrata Walter,USA,United States,South Carolina,USA.41.40_1,Richland
1211985496,https://www.inaturalist.org/observations/2340473,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,http://www.inaturalist.org/observations/2340473,2340473,Milo Pyne,,,,,,,,,,,,,,,,2015-11-01T13:50:45,2:50:45 PM,305,305,2015,11,1,Sun Nov 01 2015 13:50:45 GMT-0600 (CST),,,,,,,34.603862,-91.142806,5,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.48_1,Monroe
5062601955,https://www.inaturalist.org/observations/177439109,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/177439109,177439109,Zach Irick,,,,,,,,,,,,,,,,2023-08-08T09:49:52,9:49:52 AM,220,220,2023,8,8,2023-08-08 09:49:52-05:00,,,,,,"Kentucky Lake, New Concord, KY, US",36.50593,-88.054344,4,Quercus lyrata Walter,USA,United States,Kentucky,USA.18.18_1,Calloway
5007278486,https://www.inaturalist.org/observations/257156710,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/257156710,257156710,Kenneth Bader,,,,,,,,,,,,,,,,2025-01-02T14:03:20,3:03:20 PM,2,2,2025,1,2,2025-01-02 14:03:20-06:00,,,,,,"Trinity River National Wildlife Refuge, Liberty, TX, US",30.091717,-94.788868,4,Quercus lyrata Walter,USA,United States,Texas,USA.44.146_1,Liberty
5007117502,https://www.inaturalist.org/observations/251158171,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/251158171,251158171,jimclark,,,,,,,,,,,,,,,,2024-11-09T11:15:44,11:15:44 AM,314,314,2024,11,9,2024-11-09 11:15:44-05:00,,,,,,"S Front St, New Bern, NC, US",35.101095,-77.046638,4,Quercus lyrata Walter,,,,,
4994450030,https://www.inaturalist.org/observations/249667761,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/249667761,249667761,bdabird,,,,,,,,,,,,,,,,2024-10-29T14:25:44,2:25:44 PM,303,303,2024,10,29,2024-10-29 14:25:44-05:00,,,,,,"Memphis Botanic Garden, Memphis, TN, US",35.108329,-89.915652,4,Quercus lyrata Walter,USA,United States,Tennessee,USA.43.79_1,Shelby
4987391710,https://www.inaturalist.org/observations/250336804,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/250336804,250336804,mik_kimouze,,,,,,,,,,,,,,,,2024-11-03T13:53:36,2:53:36 PM,308,308,2024,11,3,2024-11-03 13:53:36-06:00,,,,,,"Munson Hwy, Milton, FL, US",30.633088,-87.037011,4,Quercus lyrata Walter,USA,United States,Florida,USA.10.57_1,Santa Rosa
4982008966,https://www.inaturalist.org/observations/138574512,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/138574512,138574512,Andy Jordan,,,,,,,,,,,,,,,,2022-10-12T15:36:34,3:36:34 PM,285,285,2022,10,12,2022-10-12 15:36:34-05:00,,,,,,"CR-2459, Douglassville, TX, US",33.237563,-94.366187,4,Quercus lyrata Walter,USA,United States,Texas,USA.44.34_1,Cass
4981945069,https://www.inaturalist.org/observations/247946562,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/247946562,247946562,ilbirdguy,"Specimen first collected on 10/8/24, then went back to take pictures for class. At private wetland easement that I survey for my master’s. On the edge of riparian habitat.",,,,,,,,,,,,,,,2024-10-18T12:50:47,12:50:47 PM,292,292,2024,10,18,2024-10-18 12:50:47-05:00,,,,,,"Griffithville, AR, US",35.0384,-91.586638,4,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.73_1,White
4980408952,https://www.inaturalist.org/observations/245843559,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/245843559,245843559,venonat-inachemicalspill,,,,,,,,,,,,,,,,2024-10-05T13:03:26,1:03:26 PM,279,279,2024,10,5,2024-10-05 13:03:26-05:00,,,,,,"Land Between the Lakes National Recreation Area, Cadiz, KY, US",36.774392,-88.108642,4,Quercus lyrata Walter,USA,United States,Kentucky,USA.18.111_1,Trigg
4980272952,https://www.inaturalist.org/observations/249208705,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/249208705,249208705,Laura Clark,,,,,,,,,,,,,,,,2024-10-26T11:07:18,11:07:18 AM,300,300,2024,10,26,2024-10-26 11:07:18-05:00,,,,,,"Big Thicket, Woodville, TX, US",30.716667,-94.137117,4,Quercus lyrata Walter,USA,United States,Texas,USA.44.229_1,Tyler
4976491509,https://www.inaturalist.org/observations/248676084,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/248676084,248676084,Jeff Wilson,,,,,,,,,,,,,,,,2024-10-22T13:07:58,1:07:58 PM,296,296,2024,10,22,10/22/2024 13:07,,,,,,"Waterford, MS 38685, USA",34.523598,-89.401787,4,Quercus lyrata Walter,USA,United States,Mississippi,USA.25.36_1,Lafayette
4976405587,https://www.inaturalist.org/observations/249201622,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/249201622,249201622,Hailie Singletary,,,,,,,,,,,,,,,,2024-10-26T13:09:13,1:09:13 PM,300,300,2024,10,26,2024-10-26 13:09:13-05:00,,,,,,"Recreation Rd, Dothan, AL, US",31.240513,-85.438295,4,Quercus lyrata Walter,USA,United States,Alabama,USA.1.35_1,Houston
4976271148,https://www.inaturalist.org/observations/247302253,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/247302253,247302253,Owen Kathriner,,,,,,,,,,,,,,,,2024-10-14T08:07:01,8:07:01 AM,288,288,2024,10,14,2024-10-14 08:07:01-05:00,,,,,,"Forest Park, St. Louis, MO, US",38.635917,-90.296837,4,Quercus lyrata Walter,USA,United States,Missouri,USA.26.95_1,Saint Louis
4973842412,https://www.inaturalist.org/observations/248071467,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/248071467,248071467,Jim Ferrari,"Large tree, about 70 cm diameter, near Walnut Creek",,,,,,,,,,,,,,,2024-10-19T10:21:34,9:21:34 AM,293,293,2024,10,19,2024-10-19 10:21:34-04:00,,,,,,"Ocmulgee Mounds National Historical Park, Macon, GA, US",32.835772,-83.60617,4,Quercus lyrata Walter,USA,United States,Georgia,USA.11.11_1,Bibb
4953192674,https://www.inaturalist.org/observations/245484334,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/245484334,245484334,tristanswartout,,,,,,,,,,,,,,,,2024-10-03T17:44:57,5:44:57 PM,277,277,2024,10,3,2024-10-03 17:44:57-05:00,,,,,,"Camp Auburn Rd, Auburn, AL, US",32.584136,-85.494941,4,Quercus lyrata Walter,USA,United States,Alabama,USA.1.41_1,Lee
4952780946,https://www.inaturalist.org/observations/244482934,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/244482934,244482934,Sierra Stiles,,,,,,,,,,,,,,,,2024-09-27T09:24:44,9:24:44 AM,271,271,2024,9,27,2024-09-27 09:24:44-05:00,,,,,,"Flomaton, AL, US",31.010369,-87.273362,4,Quercus lyrata Walter,USA,United States,Alabama,USA.1.27_1,Escambia
4950604916,https://www.inaturalist.org/observations/243373674,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/243373674,243373674,LissaLou66,,,,,,,,,,,,,,,,2024-09-22T10:52:23,10:52:23 AM,266,266,2024,9,22,2024-09-22 10:52:23-05:00,,,,,,"Forest Park, St. Louis, MO, US",38.64047,-90.286963,4,Quercus lyrata Walter,USA,United States,Missouri,USA.26.95_1,Saint Louis
4936726980,https://www.inaturalist.org/observations/238969535,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/238969535,238969535,fruitnotanacorn,,,,,,,,,,,,,,,,2024-08-30T13:35:49,1:35:49 PM,243,243,2024,8,30,2024-08-30 13:35:49-05:00,,,,,,"Felton Little Park, Auburn, AL, US",32.609347,-85.476333,4,Quercus lyrata Walter,USA,United States,Alabama,USA.1.41_1,Lee
4926226908,https://www.inaturalist.org/observations/236117811,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/236117811,236117811,jdwilson55,,,,,,,,,,,,,,,,2024-08-14T19:17:07,6:17:07 PM,227,227,2024,8,14,2024-08-14 19:17:07-04:00,,,,,,"Canal Path Trail, Fredericksburg, VA, US",38.30727,-77.470275,4,Quercus lyrata Walter,USA,United States,Virginia,USA.47.48_1,Fredericksburg
4926077041,https://www.inaturalist.org/observations/234020065,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/234020065,234020065,birder53,,,,,,,,,,,,,,,,2024-08-05T11:15:41,11:15:41 AM,218,218,2024,8,5,2024-08-05 11:15:41-05:00,,,,,,"Mountain Fork Church Rd, Eagletown, OK, US",34.019648,-94.559083,4,Quercus lyrata Walter,USA,United States,Oklahoma,USA.37.48_1,McCurtain
4908939705,https://www.inaturalist.org/observations/229250153,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/229250153,229250153,axicus,,,,,,,,,,,,,,,,2024-07-14T08:08:28,7:08:28 AM,196,196,2024,7,14,2024-07-14 08:08:28-04:00,,,,,,"Bryan Park, Richmond, VA, US",37.597672,-77.470178,4,Quercus lyrata Walter,USA,United States,Virginia,USA.47.106_1,Richmond
4875177629,https://www.inaturalist.org/observations/219779903,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/219779903,219779903,Joe,Riparian habitat.,,,,,,,,,,,,,,,2024-06-01T11:48:13,11:48:13 AM,153,153,2024,6,1,6/1/2024 11:48,,,,,,"Poinsett County, US-AR, US",35.474691,-90.788882,4,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.56_1,Poinsett
4867787445,https://www.inaturalist.org/observations/215447578,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/215447578,215447578,James Ojascastro,,,,,,,,,,,,,,,,2019-10-08T17:16:53,5:16:53 PM,281,281,2019,10,8,10/8/2019 17:16,,,,,,"Location: 38.634533, -90.300398",38.634533,-90.300398,4,Quercus lyrata Walter,USA,United States,Missouri,USA.26.95_1,Saint Louis
4852824420,https://www.inaturalist.org/observations/208157248,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/208157248,208157248,muazalahamd,,,,,,,,,,,,,,,,2024-04-18T16:42:26,3:42:26 PM,109,109,2024,4,18,2024-04-18 16:42:26-04:00,,,,,,"Adamson Cir, Chattanooga, TN, US",35.073631,-85.183555,4,Quercus lyrata Walter,USA,United States,Tennessee,USA.43.33_1,Hamilton
4852645729,https://www.inaturalist.org/observations/211666554,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/211666554,211666554,Mark McKnight,,,,,,,,,,,,,,,,2024-04-29T11:05:34,10:05:34 AM,120,120,2024,4,29,2024-04-29 11:05:34-04:00,,,,,,"Lookout Valley, Chattanooga, TN, US",35.011292,-85.366172,4,Quercus lyrata Walter,USA,United States,Tennessee,USA.43.33_1,Hamilton
4606584188,https://www.inaturalist.org/observations/174392780,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/174392780,174392780,Betsy Washington,,,,,,,,,,,,,,,,2023-07-22T09:13:58,8:13:58 AM,203,203,2023,7,22,2023-07-22 09:13:58-04:00,,,,,,"Saluda, VA, US",37.581897,-76.6083,4,Quercus lyrata Walter,USA,United States,Virginia,USA.47.51_1,Gloucester
4599944203,https://www.inaturalist.org/observations/184033331,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/184033331,184033331,Ed Farrar,,,,,,,,,,,,,,,,2023-09-19T15:49:02,3:49:02 PM,262,262,2023,9,19,2023-09-19 15:49:02-05:00,,,,,,"Gainesville, TX, US",33.708308,-97.051164,4,Quercus lyrata Walter,USA,United States,Texas,USA.44.49_1,Cooke
4599930884,https://www.inaturalist.org/observations/159180012,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/159180012,159180012,Stephen Benigno,,,,,,,,,,,,,,,,2023-04-28T16:59,4:59:00 PM,118,118,2023,4,28,4/28/2023 16:59,,,,,,"Harris, Texas, United States",29.765117,-95.452836,4,Quercus lyrata Walter,USA,United States,Texas,USA.44.101_1,Harris
4599729821,https://www.inaturalist.org/observations/142099657,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/142099657,142099657,bbk-htx,,,,,,,,,,,,,,,,2022-11-11T10:44,11:44:00 AM,315,315,2022,11,11,11/11/2022 10:44,,,,,,"Harris County, TX, USA",29.9825,-95.58043,4,Quercus lyrata Walter,USA,United States,Texas,USA.44.101_1,Harris
4516693239,https://www.inaturalist.org/observations/189980277,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/189980277,189980277,Marina Herrera,,,,,,,,,,,,,,,,2023-11-04T14:38:55,1:38:55 PM,308,308,2023,11,4,2023-11-04 14:38:55-04:00,,,,,,"Moreland Ave SE, Atlanta, GA, US",33.679642,-84.33667,4,Quercus lyrata Walter,USA,United States,Georgia,USA.11.44_1,DeKalb
4454049688,https://www.inaturalist.org/observations/192215469,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/192215469,192215469,cjwhitema,Several under tree without leaves,,,,,,,,,,,,,,,2023-11-26T11:11:22,11:11:22 AM,330,330,2023,11,26,2023-11-26 11:11:22-05:00,,,,,,"Wrightsboro Rd, Grovetown, GA, US",33.466513,-82.232823,4,Quercus lyrata Walter,USA,United States,Georgia,USA.11.36_1,Columbia
4453813803,https://www.inaturalist.org/observations/192135553,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/192135553,192135553,Kristin A. Bakkegard,,,,,,,,,,,,,,,,2023-11-25T14:50:39,3:50:39 PM,329,329,2023,11,25,11/25/2023 14:50,,,,,,"Decatur, AL, USA",34.555427,-86.940872,4,Quercus lyrata Walter,USA,United States,Alabama,USA.1.52_1,Morgan
4442446295,https://www.inaturalist.org/observations/191238735,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/191238735,191238735,Janet Wright,Sectioin 8 Woods tupelo swamp,,,,,,,,,,,,,,,2023-11-16T11:27,12:27:00 PM,320,320,2023,11,16,11/16/2023 11:27,,,,,,"Pulaski, Illinois, United States",37.303239,-89.021544,4,Quercus lyrata Walter,USA,United States,Illinois,USA.14.78_1,Pulaski
4436260054,https://www.inaturalist.org/observations/189418717,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/189418717,189418717,Maeve and Joey Coker,,,,,,,,,,,,,,,,2023-10-29T14:19:16,1:19:16 PM,302,302,2023,10,29,2023-10-29 14:19:16-04:00,,,,,,"Church View, VA, US",37.660725,-76.716263,4,Quercus lyrata Walter,USA,United States,Virginia,USA.47.82_1,Middlesex
4436219574,https://www.inaturalist.org/observations/189111896,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/189111896,189111896,Hayes Valentine,,,,,,,,,,,,,,,,2023-10-27T09:11:19,8:11:19 AM,300,300,2023,10,27,2023-10-27 09:11:19-04:00,,,,,,"University of Georgia, Athens, GA, US",33.9482,-83.379182,4,Quercus lyrata Walter,USA,United States,Georgia,USA.11.29_1,Clarke
4436189662,https://www.inaturalist.org/observations/189569961,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/189569961,189569961,chrisrene,,,,,,,,,,,,,,,,2023-10-31T09:35:08,9:35:08 AM,304,304,2023,10,31,2023-10-31 09:35:08-05:00,,,,,,"Jacksonville, AR, US",34.854272,-92.132371,4,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.60_1,Pulaski
4431289444,https://www.inaturalist.org/observations/188385031,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/188385031,188385031,Suzette Rogers,,,,,,,,,,,,,,,,2023-10-21T09:59:16,9:59:16 AM,294,294,2023,10,21,2023-10-21 09:59:16-05:00,,,,,,"SH-36, Orchard, TX, US",29.601483,-95.968945,4,Quercus lyrata Walter,USA,United States,Texas,USA.44.79_1,Fort Bend
4424403345,https://www.inaturalist.org/observations/83435033,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/83435033,83435033,"Trently,Allan J",,,,,,,,,,,,,,,,2021-06-17T11:45:23,11:45:23 AM,168,168,2021,6,17,Thu Jun 17 2021 11:45:23 GMT-0500 (CDT),,,,,,"Rossville, TN, US",35.061164,-89.538047,4,Quercus lyrata Walter,USA,United States,Tennessee,USA.43.24_1,Fayette
4424181508,https://www.inaturalist.org/observations/125714873,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/125714873,125714873,Joseph McPhail,,,,,,,,,,,,,,,,2022-07-10T15:46:36,3:46:36 PM,191,191,2022,7,10,2022-07-10 15:46:36-05:00,,,,,,"Saffell, AR, US",35.95618,-91.177842,4,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.38_1,Lawrence
4424161368,https://www.inaturalist.org/observations/75576279,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/75576279,75576279,skyler_kallin,,,,,,,,,,,,,,,,2021-04-28T14:46:29Z,9:46:29 AM,118,118,2021,4,28,Wed Apr 28 2021 14:46:29 GMT-0500 (CDT),,,,,,"Elton, LA, US",30.523299,-92.708623,4,Quercus lyrata Walter,USA,United States,Louisiana,USA.19.2_1,Allen
4424120526,https://www.inaturalist.org/observations/143506218,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/143506218,143506218,kent ozment,,,,,,,,,,,,,,,,2022-12-02T10:43:05,11:43:05 AM,336,336,2022,12,2,2022-12-02 10:43:05-06:00,,,,,,"Natchez, MS, US",31.435285,-91.446976,4,Quercus lyrata Walter,USA,United States,Mississippi,USA.25.1_1,Adams
